             0         1         2         3
1347  0.407767  6.160824  0.611650  3.430091
1348  0.456311  6.518813  0.611650  4.058486
1349  0.417476  2.934489  0.776699  1.862370
1350  0.417476  3.337713  0.805825  2.010168
1351  0.417476  3.106532  0.805825  2.004464
1352  0.373786  4.849224  0.601942  1.805504
1353  0.417476  3.140719  0.796117  2.006582
1354  0.393204  4.912795  0.606796  1.416990
1355  0.417476  3.243950  0.718447  1.992506
1356  0.417476  3.065518  0.805825  2.009874
1357  0.417476  3.260915  0.805825  2.020482
1358  0.417476  3.090258  0.723301  1.960418
1359  0.422330  4.242033  0.601942  2.532778
1360  0.417476  3.436377  0.786408  1.934859
1361  0.436893  7.586183  0.601942  3.122282
1362  0.417476  2.657670  0.805825  1.557587
1363  0.854369  2.030066  0.825243  0.535116
1364  0.417476  4.963039  0.543689  2.659262
1365  0.417476  5.805835  0.631068  1.948991
1366  0.422330  5.986540  0.640777  2.091697
1367  0.417476  2.981441  0.805825  1.936946
1368  0.781553  2.445485  0.844660  0.686984
1369  0.417476  5.027910  0.621359  2.187291
1370  0.417476  3.308046  0.776699  2.020392
1371  0.417476  3.121234  0.805825  2.014541
1372  0.708738  1.424471  0.839806  0.397217
1373  0.427184  4.939993  0.621359  2.480598
1374  0.393204  5.799599  0.601942  3.413836
1375  0.417476  3.123823  0.786408  1.988932
1376  0.417476  4.046986  0.592233  2.124805
1377  0.378641  6.295216  0.611650  1.896558
1378  0.407767  4.370770  0.606796  1.628179
1379  0.407767  5.213219  0.640777  2.658634
1380  0.708738  2.476763  0.902913  0.163164
1381  0.708738  2.285669  0.815534  0.245391
1382  0.417476  5.627890  0.616505  1.995694
1383  0.417476  3.250631  0.796117  2.025550
1384  0.412621  7.327851  0.592233  4.628464
1385  0.417476  3.385692  0.805825  1.961816
1386  0.417476  3.351139  0.728155  2.025912
1387  0.456311  6.071840  0.587379  2.599202
1388  0.456311  6.989958  0.592233  3.366567
1389  0.417476  3.259322  0.805825  2.010839
1390  0.398058  4.216743  0.606796  3.275515
1391  0.422330  5.510582  0.601942  3.789722
1392  0.626214  1.940253  0.893204  0.103541
1393  0.417476  2.185111  0.800971  1.255311
1394  0.805825  2.325712  0.859223  0.401960
1395  0.781553  1.384733  0.839806  0.283704
1396  0.412621  4.162818  0.631068  1.936537
1397  0.398058  4.878057  0.606796  2.310148
1398  0.402913  4.293113  0.577670  2.260660
1399  0.417476  3.190136  0.684466  1.959246
1400  0.417476  3.243676  0.805825  2.000803
1401  0.781553  1.485499  0.820388  0.443171
1402  0.417476  3.100042  0.805825  1.970698
1403  0.417476  3.111559  0.805825  2.007255
1404  0.407767  4.872728  0.587379  2.094544
1405  0.417476  3.313036  0.805825  2.028432
1406  0.417476  3.149070  0.805825  2.017563
1407  0.402913  4.332450  0.616505  2.064418
1408  0.407767  6.360155  0.606796  1.912239
1409  0.427184  6.113726  0.645631  1.622532
1410  0.417476  3.392944  0.747573  1.949914
1411  0.417476  5.719251  0.626214  2.414830
1412  0.407767  5.470155  0.582524  2.922201
1413  0.417476  3.159937  0.805825  1.868174
1414  0.417476  3.191371  0.805825  2.013560
1415  0.402913  5.320350  0.616505  2.682253
1416  0.781553  2.188561  0.868932  0.233295
1417  0.417476  3.258602  0.679612  1.988603
1418  0.417476  3.461173  0.805825  1.886771
1419  0.762136  1.484223  0.825243  0.215118
1420  0.417476  3.229863  0.713592  2.014093
1421  0.417476  3.159865  0.805825  1.937618
1422  0.417476  5.166931  0.626214  2.107017
1423  0.417476  3.349652  0.718447  1.997293
1424  0.417476  4.577571  0.669903  1.336564
1425  0.417476  3.159966  0.805825  2.009282
1426  0.417476  3.290116  0.733010  2.030735
1427  0.781553  1.975939  0.922330  0.230366
1428  0.708738  1.796488  0.854369  0.175626
1429  0.781553  1.630111  0.922330  0.440256
1430  0.402913  6.578100  0.640777  1.924393
1431  0.766990  1.365727  0.834951  0.226491
1432  0.708738  1.949187  0.927184  0.104989
1433  0.417476  3.643671  0.616505  1.837721
1434  0.708738  2.428382  0.815534  0.851756
1435  0.417476  4.354261  0.611650  2.220175
1436  0.388350  5.424983  0.616505  1.822234
1437  0.417476  3.231174  0.776699  1.943373
1438  0.708738  1.774208  0.859223  0.189669
1439  0.417476  3.186146  0.752427  2.011617
1440  0.708738  1.623179  0.922330  0.099584
1441  0.417476  4.818793  0.621359  2.659168
1442  0.412621  4.786032  0.631068  1.923857
1443  0.417476  3.366890  0.805825  1.973025
1444  0.417476  3.268847  0.805825  1.801384
1445  0.781553  1.381595  0.800971  0.251185
1446  0.417476  3.153080  0.805825  2.009771
1447  0.825243  2.058606  0.820388  0.175367
1448  0.417476  3.362780  0.805825  2.003193
1449  0.393204  5.057333  0.601942  1.468210
1450  0.737864  1.715020  0.650485  0.441750
1451  0.417476  3.097544  0.805825  1.995916
1452  0.533981  1.291118  0.820388  0.540131
1453  0.417476  3.179493  0.796117  1.983494
1454  0.412621  5.850037  0.606796  1.931968
1455  0.708738  1.465857  0.805825  0.472972
1456  0.417476  3.232084  0.796117  1.959579
1457  0.412621  5.216957  0.616505  2.011217
1458  0.708738  2.803027  0.854369  0.127727
1459  0.417476  3.454522  0.805825  1.937728
1460  0.417476  3.109610  0.805825  2.003717
1461  0.432039  5.057235  0.587379  2.766770
1462  0.655340  1.837846  0.776699  0.240980
1463  0.422330  4.194171  0.635922  2.308613
1464  0.412621  5.197238  0.635922  2.899070
1465  0.417476  3.182464  0.757282  2.044234
1466  0.417476  3.372808  0.796117  1.965917
1467  0.393204  5.043416  0.611650  2.214854
1468  0.388350  4.219054  0.597087  3.081427
1469  0.393204  5.105700  0.616505  2.903283
1470  0.417476  3.273302  0.805825  1.788389
1471  0.393204  4.476132  0.601942  1.803561
1472  0.378641  5.795136  0.592233  2.856001
1473  0.708738  1.356467  0.830097  0.404798
1474  0.417476  3.142190  0.805825  1.902370
1475  0.781553  2.504309  0.854369  0.742471
1476  0.407767  6.693619  0.626214  2.954294
1477  0.635922  1.403377  0.791262  0.344660
1478  0.432039  4.501864  0.626214  1.377917
1479  0.407767  5.262284  0.597087  2.293936
1480  0.417476  5.328602  0.616505  2.309008
1481  0.417476  3.160488  0.805825  2.004389
1482  0.417476  3.174634  0.771845  1.986045
1483  0.398058  6.091130  0.626214  2.597089
1484  0.412621  5.540904  0.631068  2.736227
1485  0.645631  1.888830  0.733010  0.368413
1486  0.407767  7.261683  0.592233  3.170160
1487  0.422330  5.705013  0.621359  2.813068
1488  0.417476  3.132107  0.805825  1.993919
1489  0.407767  4.567851  0.645631  2.911146
1490  0.417476  3.389102  0.805825  1.879941
1491  0.402913  5.842132  0.601942  2.524919
1492  0.417476  3.612298  0.587379  2.579877
1493  0.417476  2.774163  0.805825  1.824358
1494  0.388350  5.434359  0.577670  3.003724
1495  0.417476  5.766730  0.616505  2.535042
1496  0.388350  4.422390  0.553398  3.400254
1497  0.388350  4.385882  0.616505  2.266211
1498  0.393204  5.086136  0.616505  1.693013
1499  0.412621  4.470095  0.616505  1.947761
1500  0.388350  6.207642  0.621359  3.736522
1501  0.417476  4.492343  0.655340  2.276893
1502  0.708738  2.427073  0.936893  0.113115
1503  0.417476  3.136984  0.805825  2.022762
1504  0.456311  5.368459  0.626214  4.074844
1505  0.388350  5.382973  0.592233  2.606995
1506  0.417476  4.381531  0.582524  1.815890
1507  0.417476  4.170089  0.616505  2.520028
1508  0.417476  3.217767  0.791262  2.026454
1509  0.781553  2.057133  0.932039  0.166535
1510  0.417476  3.339662  0.805825  2.000834
1511  0.417476  7.028850  0.582524  2.220108
1512  0.417476  3.212788  0.805825  2.008873
1513  0.650485  1.434324  0.796117  0.371667
1514  0.417476  3.243977  0.805825  1.993878
1515  0.402913  4.047255  0.597087  1.977219
1516  0.398058  5.861727  0.611650  3.334998
1517  0.417476  5.356390  0.645631  2.758631
1518  0.417476  3.130558  0.805825  2.009995
1519  0.388350  4.728072  0.601942  2.447887
1520  0.669903  2.736313  0.771845  0.747054
1521  0.378641  4.901712  0.635922  1.783012
1522  0.708738  1.642838  0.834951  0.618052
1523  0.854369  1.848651  0.834951  0.500548
1524  0.412621  5.321634  0.650485  2.469480
1525  0.417476  3.193525  0.757282  1.909386
1526  0.417476  3.607197  0.626214  2.116848
1527  0.383495  4.978544  0.577670  3.144790
1528  0.417476  3.174116  0.800971  1.880141
1529  0.563107  1.303812  0.810680  0.184320
1530  0.417476  3.094654  0.805825  1.895531
1531  0.441748  5.929848  0.582524  3.216470
1532  0.383495  4.063185  0.548544  3.203278
1533  0.417476  4.621336  0.587379  2.349461
1534  0.417476  3.851951  0.665049  1.857469
1535  0.378641  4.137633  0.563107  1.461272
1536  0.378641  2.559357  0.456311  1.924691
1537  0.417476  3.281988  0.805825  2.017514
1538  0.417476  3.078267  0.786408  2.007893
1539  0.417476  3.130112  0.781553  1.965505
1540  0.781553  1.916967  0.941748  0.111226
1541  0.422330  4.517392  0.655340  1.632452
1542  0.417476  4.376072  0.631068  2.210577
1543  0.417476  3.282881  0.805825  2.021505
1544  0.427184  4.739611  0.640777  1.660323
1545  0.645631  1.386071  0.844660  0.383399
1546  0.417476  5.111842  0.640777  1.816067
1547  0.412621  4.681760  0.645631  2.359977
1548  0.417476  6.359160  0.592233  4.219665
1549  0.407767  4.846239  0.597087  2.124744
1550  0.490291  1.904582  0.796117  1.176767
1551  0.616505  1.518718  0.660194  0.544526
1552  0.417476  3.286879  0.791262  2.029650
1553  0.417476  3.167327  0.718447  1.981357
1554  0.407767  5.613113  0.655340  1.773399
1555  0.708738  1.638989  0.927184  0.358261
1556  0.412621  5.573391  0.621359  2.725916
1557  0.417476  3.239079  0.805825  2.026004
1558  0.417476  3.467117  0.805825  1.887726
1559  0.708738  2.358544  0.985437  0.063762
1560  0.427184  4.617993  0.674757  2.709969
1561  0.417476  5.657442  0.635922  1.933880
1562  0.854369  1.944466  0.975728  0.073937
1563  0.708738  1.891457  0.810680  0.119956
1564  0.708738  1.626008  0.825243  0.605410
1565  0.456311  4.604421  0.640777  2.983170
1566  0.417476  3.300261  0.805825  2.023215
1567  0.417476  3.043893  0.800971  2.015227
1568  0.708738  1.451309  0.830097  0.291156
1569  0.364078  7.352414  0.606796  3.379642
1570  0.417476  5.637698  0.616505  2.907061
1571  0.417476  4.383468  0.621359  2.086498
1572  0.417476  3.494259  0.805825  1.892199
1573  0.417476  2.923651  0.805825  1.602059
1574  0.572816  1.801047  0.766990  0.949990
1575  0.417476  2.961642  0.805825  1.875315
1576  0.781553  1.848518  0.961165  0.198969
1577  0.417476  3.264278  0.786408  2.038986
1578  0.398058  4.110055  0.645631  2.030880
1579  0.417476  3.439720  0.805825  1.931371
1580  0.417476  3.083541  0.776699  1.914558
1581  0.417476  3.183585  0.805825  2.020408
1582  0.388350  5.746891  0.567961  3.509679
1583  0.558252  1.342953  0.776699  0.589514
1584  0.383495  5.792576  0.597087  2.921119
1585  0.402913  4.760203  0.592233  3.687855
1586  0.781553  1.827360  0.878641  0.102435
1587  0.417476  3.550183  0.631068  1.883501
1588  0.417476  5.584168  0.626214  2.355261
1589  0.635922  1.776739  0.800971  0.930829
1590  0.412621  4.708906  0.650485  1.785730
1591  0.407767  5.192639  0.640777  2.048890
1592  0.708738  2.607660  0.970874  0.082860
1593  0.762136  1.716003  0.762136  0.650225
1594  0.708738  1.433617  0.839806  0.281167
1595  0.412621  4.119690  0.669903  2.013428
1596  0.398058  4.667654  0.645631  2.491526
1597  0.708738  1.443242  0.834951  0.409515
1598  0.781553  2.643352  0.844660  0.891700
1599  0.412621  4.454504  0.631068  1.789882
1600  0.412621  4.552928  0.587379  2.409964
1601  0.393204  4.878406  0.592233  2.559347
1602  0.781553  1.843662  0.922330  0.105688
1603  0.393204  5.406659  0.626214  2.279594
1604  0.417476  3.135081  0.805825  1.972341
1605  0.417476  3.206580  0.800971  2.013330
1606  0.708738  2.541068  0.805825  0.500885
1607  0.412621  6.488482  0.597087  2.639134
1608  0.417476  3.178765  0.805825  2.080010
1609  0.412621  4.464779  0.621359  2.306107
1610  0.747573  1.576149  0.830097  0.220408
1611  0.417476  3.115611  0.805825  1.991057
1612  0.417476  2.577961  0.699029  1.475646
1613  0.422330  4.311462  0.597087  1.658839
1614  0.417476  3.380099  0.655340  2.043901
1615  0.417476  3.506045  0.805825  1.887709
1616  0.378641  5.222194  0.645631  1.482216
1617  0.398058  7.513885  0.616505  2.496391
1618  0.417476  3.300691  0.796117  1.949091
1619  0.417476  3.146907  0.805825  2.001485
1620  0.422330  5.199957  0.669903  2.764747
1621  0.490291  1.343556  0.830097  0.567408
1622  0.708738  2.591373  0.834951  0.399366
1623  0.417476  3.103079  0.805825  1.990967
1624  0.708738  2.363303  0.970874  0.058100
1625  0.417476  3.067703  0.800971  2.008063
1626  0.412621  4.979599  0.665049  2.192616
1627  0.417476  6.032691  0.631068  2.396473
1628  0.417476  3.313600  0.776699  1.999650
1629  0.417476  3.319142  0.805825  1.990327
1630  0.839806  2.114141  0.873786  0.197359
1631  0.398058  5.112233  0.611650  2.356739
1632  0.417476  3.124487  0.805825  1.972471
1633  0.436893  5.191043  0.606796  1.531232
1634  0.417476  3.047410  0.805825  1.894153
1635  0.417476  3.238225  0.737864  1.941343
1636  0.417476  3.076154  0.800971  1.813066
1637  0.407767  4.756107  0.650485  2.294152
1638  0.708738  1.415505  0.781553  0.369384
1639  0.417476  4.614547  0.597087  2.601195
1640  0.388350  6.038953  0.645631  2.581247
1641  0.402913  6.499983  0.674757  2.407181
1642  0.781553  1.489045  0.844660  0.154205
1643  0.417476  3.175412  0.805825  1.956294
1644  0.436893  4.495741  0.601942  2.100307
1645  0.393204  6.096725  0.606796  3.109743
1646  0.402913  4.559214  0.601942  2.156722
1647  0.470874  4.739682  0.660194  2.150301
1648  0.402913  4.369139  0.631068  2.445213
1649  0.422330  6.717440  0.645631  2.100036
1650  0.393204  5.076351  0.611650  2.115774
1651  0.563107  1.444040  0.771845  0.344782
1652  0.417476  3.068761  0.805825  1.957003
1653  0.388350  4.720153  0.587379  3.007874
1654  0.417476  3.308666  0.679612  2.069867
1655  0.402913  5.732000  0.621359  2.222131
1656  0.417476  3.268507  0.776699  2.028988
1657  0.417476  4.942355  0.635922  1.991787
1658  0.393204  5.956143  0.597087  2.379499
1659  0.854369  1.691685  0.888350  0.133170
1660  0.398058  3.856647  0.631068  1.739151
1661  0.388350  4.021737  0.601942  2.230727
1662  0.417476  3.184825  0.805825  1.882257
1663  0.417476  4.229558  0.621359  1.788005
1664  0.417476  4.092589  0.616505  2.371981
1665  0.402913  4.476959  0.592233  2.414405
1666  0.393204  5.870026  0.592233  1.875140
1667  0.417476  3.245257  0.805825  1.933784
1668  0.417476  4.984339  0.645631  2.084616
1669  0.781553  1.804661  0.820388  0.175591
1670  0.407767  5.481426  0.582524  1.766984
1671  0.708738  1.665770  0.985437  0.048476
1672  0.417476  3.638389  0.631068  2.019758
1673  0.417476  3.200633  0.805825  1.956878
1674  0.407767  5.024209  0.616505  2.536445
1675  0.422330  4.563135  0.611650  2.609513
1676  0.436893  5.956085  0.669903  1.682978
1677  0.417476  4.676346  0.616505  2.316222
1678  0.417476  3.046578  0.805825  1.911948
1679  0.417476  4.477582  0.631068  1.886855
1680  0.417476  3.242565  0.805825  2.001815
1681  0.466019  4.897877  0.621359  2.176043
1682  0.417476  3.175312  0.805825  1.884161
1683  0.417476  3.616319  0.640777  2.973312
1684  0.781553  1.411774  0.864078  0.279328
1685  0.398058  6.370070  0.606796  2.349981
1686  0.412621  5.653257  0.626214  3.208452
1687  0.378641  5.044397  0.640777  2.552129
1688  0.417476  3.108981  0.805825  2.005922
1689  0.383495  5.418449  0.626214  2.603493
1690  0.393204  4.507267  0.577670  2.454757
1691  0.417476  3.063777  0.805825  1.998666
1692  0.417476  3.085890  0.805825  2.016675
1693  0.446602  4.581908  0.640777  1.873943
1694  0.402913  6.757113  0.606796  2.781357
1695  0.407767  4.302618  0.611650  1.549417
1696  0.635922  1.483857  0.776699  0.534615
1697  0.708738  1.620941  0.922330  0.371045
1698  0.412621  4.003018  0.601942  1.968968
1699  0.645631  1.947681  0.864078  0.098911
1700  0.417476  5.321489  0.611650  2.790861
1701  0.412621  6.182916  0.640777  2.172660
1702  0.427184  4.963743  0.621359  2.280786
1703  0.402913  4.411936  0.567961  2.931859
1704  0.402913  4.398839  0.558252  2.366555
1705  0.417476  2.904836  0.805825  1.767131
1706  0.781553  1.921412  0.946602  0.115038
1707  0.417476  2.742995  0.762136  1.606287
1708  0.451456  4.356210  0.684466  2.837819
1709  0.412621  4.763166  0.621359  1.878970
1710  0.398058  4.745426  0.592233  1.570814
1711  0.417476  2.915372  0.805825  1.760991
1712  0.378641  5.437966  0.587379  2.912089
1713  0.422330  5.066851  0.592233  1.756614
1714  0.417476  3.245570  0.805825  2.020979
1715  0.417476  3.127439  0.805825  2.013244
1716  0.417476  3.384012  0.800971  2.012093
1717  0.417476  5.039696  0.601942  2.205818
1718  0.451456  5.235736  0.635922  1.857979
1719  0.635922  1.465485  0.796117  0.548260
1720  0.388350  4.199534  0.567961  2.035415
1721  0.708738  2.433373  0.757282  0.566032
1722  0.402913  6.429398  0.601942  2.926933
1723  0.781553  2.138304  0.898058  0.251357
1724  0.417476  3.095084  0.805825  1.931556
1725  0.402913  6.053039  0.621359  2.908466
1726  0.402913  4.044019  0.597087  2.039891
1727  0.412621  5.027324  0.626214  2.711047
1728  0.402913  3.279222  0.771845  2.007301
1729  0.786408  2.098017  0.747573  0.530057
1730  0.417476  2.955061  0.800971  1.973231
1731  0.781553  1.972339  0.946602  0.157555
1732  0.417476  2.927459  0.805825  1.759993
1733  0.417476  3.101548  0.800971  2.007003
1734  0.854369  1.858898  0.805825  0.505749
1735  0.378641  4.377187  0.621359  2.399717
1736  0.417476  3.486040  0.805825  1.902905
1737  0.417476  3.128621  0.796117  2.008709
1738  0.708738  1.756110  0.956311  0.094436
1739  0.412621  4.428376  0.621359  2.543125
1740  0.417476  3.231800  0.781553  2.063784
1741  0.781553  1.799370  0.839806  0.165164
1742  0.402913  5.643106  0.572816  3.668432
1743  0.417476  3.165490  0.776699  1.996569
1744  0.412621  4.607327  0.606796  2.388064
1745  0.417476  3.188671  0.796117  1.951716
1746  0.417476  2.977611  0.805825  1.949355
1747  0.417476  5.371989  0.587379  2.335185
1748  0.427184  5.568609  0.650485  2.458825
1749  0.417476  3.078532  0.805825  2.004421
1750  0.402913  4.944619  0.606796  2.784033
1751  0.417476  3.454547  0.805825  1.921883
1752  0.766990  1.802931  0.631068  0.532963
1753  0.417476  5.849006  0.587379  2.041968
1754  0.398058  4.756332  0.577670  2.785500
1755  0.417476  3.427124  0.805825  1.964472
1756  0.417476  3.170000  0.733010  2.109687
1757  0.417476  2.229359  0.805825  1.221064
1758  0.417476  3.152140  0.805825  2.001531
1759  0.417476  3.412484  0.805825  1.962891
1760  0.417476  3.337464  0.805825  1.923897
1761  0.417476  2.931404  0.805825  1.896077
1762  0.417476  3.876058  0.601942  2.465546
1763  0.417476  3.340079  0.805825  2.007790
1764  0.417476  3.094083  0.805825  2.012033
1765  0.402913  4.534424  0.640777  2.123019
1766  0.402913  4.760976  0.631068  2.132042
1767  0.805825  1.662990  0.825243  0.239212
1768  0.417476  3.349402  0.805825  1.986364
1769  0.417476  6.575716  0.674757  2.125882
1770  0.417476  3.094454  0.805825  2.008922
1771  0.417476  3.441453  0.805825  1.941166
1772  0.417476  2.925231  0.800971  1.745065
1773  0.412621  6.520810  0.563107  2.338123
1774  0.441748  4.553251  0.635922  1.870148
1775  0.621359  1.994815  0.898058  0.080428
1776  0.781553  1.683305  0.859223  0.320193
1777  0.708738  1.656238  0.830097  0.624458
1778  0.417476  3.411261  0.805825  1.852498
1779  0.378641  4.877121  0.621359  2.428401
1780  0.441748  5.513896  0.553398  4.395360
1781  0.407767  6.037844  0.621359  1.918149
1782  0.398058  6.038712  0.650485  3.362333
1783  0.417476  3.146561  0.805825  2.017431
1784  0.417476  3.137941  0.805825  2.026626
1785  0.417476  3.152451  0.791262  1.977909
1786  0.398058  5.184474  0.650485  2.353616
1787  0.417476  3.260890  0.796117  1.977017
1788  0.417476  3.279770  0.800971  1.989753
1789  0.456311  5.251904  0.640777  2.301305
1790  0.436893  5.069166  0.640777  1.778447
1791  0.412621  4.410324  0.606796  2.147392
1792  0.417476  3.524598  0.805825  1.890888
1793  0.402913  5.377578  0.645631  1.899780
1794  0.635922  1.374879  0.805825  0.347255
1795  0.563107  1.274683  0.830097  0.519178
1796  0.412621  4.510774  0.587379  1.749772
1797  0.402913  5.691688  0.621359  2.761099
1798  0.393204  4.154509  0.587379  2.218120
1799  0.417476  3.314930  0.786408  2.009075
1800  0.402913  5.121751  0.640777  2.271734
1801  0.417476  3.019513  0.689320  1.941796
1802  0.417476  6.291906  0.665049  2.341436
1803  0.417476  3.165461  0.766990  2.025209
1804  0.402913  3.243759  0.645631  2.061124
1805  0.422330  4.576262  0.665049  2.582906
1806  0.708738  1.702440  0.990291  0.079050
1807  0.441748  5.448933  0.621359  1.961324
1808  0.417476  3.348416  0.805825  2.015065
1809  0.417476  3.294471  0.611650  1.249662
1810  0.402913  4.968716  0.631068  2.121796
1811  0.708738  2.154987  0.941748  0.111863
1812  0.432039  4.838489  0.621359  2.254658
1813  0.417476  3.101096  0.805825  1.998976
1814  0.378641  5.004844  0.587379  3.363080
1815  0.708738  2.736581  0.932039  0.103177
1816  0.422330  4.486702  0.621359  2.768231
1817  0.427184  6.910713  0.621359  3.071454
1818  0.393204  5.489966  0.616505  2.506419
1819  0.713592  1.766348  0.830097  0.323674
1820  0.398058  4.727161  0.631068  2.365663
1821  0.417476  3.049611  0.805825  2.010670
1822  0.378641  4.969110  0.621359  3.191255
1823  0.839806  2.068482  0.941748  0.206704
1824  0.388350  5.872367  0.645631  2.519510
1825  0.417476  3.211270  0.776699  2.006710
1826  0.402913  4.962851  0.611650  2.443550
1827  0.412621  5.983165  0.601942  2.176730
1828  0.417476  4.653391  0.635922  2.260733
1829  0.402913  5.006216  0.645631  2.954262
1830  0.388350  5.132328  0.640777  1.846492
1831  0.781553  2.584031  0.742718  0.859528
1832  0.402913  4.869740  0.592233  1.954022
1833  0.393204  4.262266  0.577670  1.904461
1834  0.417476  3.160236  0.805825  1.941883
1835  0.708738  2.552780  0.834951  0.409619
1836  0.427184  4.866535  0.587379  1.547142
1837  0.417476  3.159295  0.781553  1.937267
1838  0.514563  1.784275  0.621359  0.758629
1839  0.417476  3.319783  0.805825  2.009476
1840  0.412621  4.112152  0.655340  2.611222
1841  0.398058  3.980834  0.626214  1.690710
1842  0.844660  2.086632  0.864078  0.165501
1843  0.417476  5.434175  0.616505  2.483424
1844  0.417476  3.343509  0.805825  1.925733
1845  0.373786  5.613739  0.592233  2.523753
1846  0.402913  4.698565  0.645631  2.398476
1847  0.563107  1.426217  0.839806  0.386474
1848  0.417476  3.094872  0.805825  2.016793
1849  0.766990  2.417124  0.742718  0.497766
1850  0.407767  4.890736  0.601942  2.446391
1851  0.378641  4.444810  0.606796  1.789085
1852  0.781553  1.459036  0.844660  0.319452
1853  0.417476  3.183585  0.757282  2.022473
1854  0.655340  2.738780  0.796117  0.508308
1855  0.441748  5.232240  0.606796  1.977515
1856  0.422330  4.711392  0.626214  3.180340
1857  0.436893  4.714650  0.611650  2.598322
1858  0.417476  3.187887  0.800971  2.035889
1859  0.417476  2.969885  0.805825  1.955802
1860  0.422330  5.811615  0.611650  2.881166
1861  0.427184  4.600331  0.597087  2.578641
1862  0.417476  3.211680  0.713592  2.010824
1863  0.402913  6.273382  0.684466  2.144152
1864  0.417476  3.216451  0.805825  2.023759
1865  0.436893  4.969748  0.616505  2.983714
1866  0.388350  4.632113  0.631068  1.615775
1867  0.699029  1.413491  0.791262  0.375820
1868  0.407767  5.123816  0.582524  1.669242
1869  0.398058  5.277235  0.611650  1.536662
1870  0.805825  2.125181  0.815534  0.458978
1871  0.407767  5.043628  0.631068  2.059927
1872  0.417476  3.124382  0.805825  1.935072
1873  0.402913  4.961338  0.616505  2.564150
1874  0.407767  5.463198  0.611650  2.582820
1875  0.417476  3.344501  0.805825  1.897960
1876  0.417476  6.467649  0.558252  3.454454
1877  0.417476  4.560898  0.679612  1.509404
1878  0.402913  5.254889  0.626214  2.565504
1879  0.398058  4.586281  0.597087  1.710263
1880  0.417476  2.791001  0.805825  1.844158
1881  0.417476  3.338303  0.805825  1.983233
1882  0.781553  2.097023  0.893204  0.467421
1883  0.378641  5.140644  0.548544  2.748089
1884  0.417476  5.213523  0.626214  2.660153
1885  0.456311  5.067616  0.592233  2.434778
1886  0.417476  2.664586  0.805825  1.592815
1887  0.393204  4.696901  0.611650  3.066582
1888  0.417476  3.086108  0.805825  2.017977
1889  0.402913  4.482533  0.587379  2.141495
1890  0.412621  6.286678  0.592233  3.170160
1891  0.635922  1.429774  0.820388  0.507087
1892  0.849515  2.072598  0.941748  0.180068
1893  0.417476  3.438333  0.805825  1.933344
1894  0.417476  3.267501  0.805825  2.020267
1895  0.417476  3.123639  0.805825  2.002384
1896  0.398058  5.128050  0.631068  2.437259
1897  0.781553  1.648046  0.864078  0.205420
1898  0.781553  2.059121  0.927184  0.352884
1899  0.417476  4.499188  0.631068  2.316683
1900  0.388350  4.253962  0.587379  2.275210
1901  0.412621  5.499150  0.645631  2.469048
1902  0.417476  3.120722  0.805825  1.999340
1903  0.407767  4.775844  0.611650  2.304581
1904  0.417476  4.808507  0.611650  2.529640
1905  0.407767  4.507913  0.597087  2.131609
1906  0.417476  3.087046  0.742718  1.981230
1907  0.417476  3.107714  0.805825  2.013271
1908  0.432039  4.711008  0.572816  1.689069
1909  0.388350  4.127539  0.606796  2.757773
1910  0.417476  3.362789  0.805825  1.989074
1911  0.417476  2.885067  0.805825  1.782637
1912  0.417476  3.032861  0.805825  1.895932
1913  0.412621  3.324263  0.660194  2.146379
1914  0.417476  3.410563  0.669903  2.009511
1915  0.781553  2.079671  0.907767  0.472194
1916  0.417476  3.371552  0.805825  2.002576
1917  0.407767  5.032707  0.660194  2.181535
1918  0.563107  1.448898  0.762136  0.250187
1919  0.417476  4.290043  0.597087  2.112190
1920  0.417476  4.607307  0.650485  2.132805
1921  0.752427  1.712139  0.839806  0.306548
1922  0.708738  1.625139  0.888350  0.219444
1923  0.417476  5.005808  0.611650  1.472313
1924  0.781553  1.527699  0.830097  0.472149
1925  0.393204  6.052829  0.597087  2.845407
1926  0.669903  2.406620  0.907767  0.582047
1927  0.708738  1.849036  0.864078  0.232695
1928  0.417476  3.147727  0.674757  2.027588
1929  0.766990  1.885836  0.868932  0.104089
1930  0.427184  4.733172  0.597087  2.811628
1931  0.402913  5.071085  0.645631  1.337554
1932  0.417476  6.034496  0.587379  1.732962
1933  0.417476  3.280148  0.733010  1.999161
1934  0.378641  4.136443  0.597087  2.176026
1935  0.417476  3.455116  0.805825  1.898536
1936  0.417476  3.074789  0.805825  1.966125
1937  0.514563  6.929746  0.635922  4.019482
1938  0.407767  6.341362  0.601942  2.819621
1939  0.781553  2.022755  0.907767  0.201318
1940  0.388350  6.628224  0.606796  2.953524
1941  0.412621  5.510014  0.635922  1.894468
1942  0.398058  5.446815  0.582524  2.848914
1943  0.417476  2.981353  0.805825  1.755971
1944  0.417476  3.420331  0.674757  2.012631
1945  0.781553  1.769035  0.830097  0.133796
1946  0.417476  3.210772  0.708738  2.015643
1947  0.417476  3.221717  0.766990  1.987668
1948  0.417476  3.085773  0.805825  1.887942
1949  0.762136  1.772392  0.834951  0.168011
1950  0.417476  4.856599  0.582524  2.583826
1951  0.417476  6.417124  0.606796  2.175450
1952  0.417476  3.015959  0.796117  1.924272
1953  0.398058  4.569162  0.635922  2.669875
1954  0.781553  1.580617  0.922330  0.464800
